rate,arm,measure,mean,ci_low,ci_high
0.2,none_vs_calm,retail_on_time_rate,-0.009665441208468243,-0.014079642184597226,-0.005251240232339261
0.2,none_vs_calm,costs_stockout,761554782.4186666,509488337.380986,1013621227.4563472
0.2,none_vs_calm,costs_tech,0.0,0.0,0.0
0.2,none_vs_calm,adoptions,0.0,0.0,0.0
0.2,risk_intel,network_profit_with_inventory,259107464.39713275,138471443.5064596,379743485.2878059
0.2,risk_intel,fill_rate,0.004625748332836258,0.002673971517385556,0.006577525148286961
0.2,risk_intel,satisfaction_index,0.002355270671364588,0.001360345086641455,0.003350196256087721
0.2,risk_intel,retail_on_time_rate,0.00017746845227228173,-4.430428690185254e-05,0.000399241191446416
0.2,risk_intel,costs_stockout,-89133857.35066666,-126742946.93169716,-51524767.76963615
0.2,risk_intel,costs_tech,7304533.333333333,7112610.460381583,7496456.206285083
0.2,risk_intel,adoptions,10.0,10.0,10.0
0.2,aps,network_profit_with_inventory,209533118.21500397,146804535.76871696,272261700.66129094
0.2,aps,fill_rate,0.004091168161143732,0.0030868286095251597,0.005095507712762305
0.2,aps,satisfaction_index,0.0020504107676285743,0.001566918581992841,0.0025339029532643075
0.2,aps,retail_on_time_rate,6.009506747628087e-05,-8.324423963288704e-05,0.00020343437458544876
0.2,aps,costs_stockout,-78822866.97333333,-98168437.80720142,-59477296.13946524
0.2,aps,costs_tech,13145400.0,12890579.643954398,13400220.356045602
0.2,aps,adoptions,6.0,6.0,6.0
0.2,control_tower,network_profit_with_inventory,209857370.29373714,102282936.89466184,317431803.69281244
0.2,control_tower,fill_rate,0.004250735950222728,0.002472837850785424,0.006028634049660032
0.2,control_tower,satisfaction_index,0.002154012518208148,0.001244505967722372,0.0030635190686939245
0.2,control_tower,retail_on_time_rate,4.324227469731934e-05,-5.863833788200771e-05,0.00014512288727664639
0.2,control_tower,costs_stockout,-81889726.13533334,-116114771.47471744,-47664680.79594924
0.2,control_tower,costs_tech,31985800.15999999,31636734.57528209,32334865.74471789
0.2,control_tower,adoptions,48.0,48.0,48.0
0.2,follow,network_profit_with_inventory,373270363.67277974,276885689.62327594,469655037.72228354
0.2,follow,fill_rate,0.0032602134131208566,0.0017636389907330248,0.0047567878355086884
0.2,follow,satisfaction_index,0.0017201595107574944,0.0009581250798112959,0.002482193941703693
0.2,follow,retail_on_time_rate,7.870848019723894e-05,-1.917565693138942e-05,0.00017659261732586728
0.2,follow,costs_stockout,-62806752.013,-91618120.51501927,-33995383.510980725
0.2,follow,costs_tech,70838416.76533332,69908853.39050485,71767980.1401618
0.2,follow,adoptions,151.56666666666666,148.46188845551833,154.671444877815
0.2,hybrid,network_profit_with_inventory,624853817.179108,424713904.2423103,824993730.1159058
0.2,hybrid,fill_rate,0.008045595192213572,0.004705766603392468,0.011385423781034677
0.2,hybrid,satisfaction_index,0.004148725668292771,0.002437545784142469,0.0058599055524430725
0.2,hybrid,retail_on_time_rate,0.00019252020084656503,-7.779345733675987e-05,0.0004628338590298899
0.2,hybrid,costs_stockout,-155003495.42766666,-219314800.4643781,-90692190.39095524
0.2,hybrid,costs_tech,90385450.06999998,89304170.67579338,91466729.46420658
0.2,hybrid,adoptions,169.43333333333334,165.70009895181937,173.1665677148473
0.2,hybrid_robot,network_profit_with_inventory,692900041.30331,497190089.17074203,888609993.435878
0.2,hybrid_robot,fill_rate,0.009395355145316602,0.0061689836744502225,0.012621726616182981
0.2,hybrid_robot,satisfaction_index,0.006992589523701442,0.0052897374729480836,0.0086954415744548
0.2,hybrid_robot,retail_on_time_rate,0.007430368697281664,0.0064215668113690285,0.008439170583194301
0.2,hybrid_robot,costs_stockout,-181010643.43166664,-243144208.38588184,-118877078.47745144
0.2,hybrid_robot,costs_tech,108362866.74033333,107212230.90656017,109513502.5741065
0.2,hybrid_robot,adoptions,174.1,170.79183936276905,177.40816063723094
0.4,none_vs_calm,network_profit_with_inventory,-5920990752.540799,-6960294948.810938,-4881686556.27066
0.4,none_vs_calm,fill_rate,-0.09605904970093691,-0.11243752515545223,-0.0796805742464216
0.4,none_vs_calm,satisfaction_index,-0.05966514320765229,-0.06806050498589175,-0.05126978142941283
0.4,none_vs_calm,retail_on_time_rate,-0.03870778271986173,-0.05078396634607735,-0.02663159909364611
0.4,none_vs_calm,costs_stockout,1850592339.3853333,1535240312.6616597,2165944366.109007
0.4,none_vs_calm,costs_tech,0.0,0.0,0.0
0.4,none_vs_calm,adoptions,0.0,0.0,0.0
0.4,risk_intel,network_profit_with_inventory,466011518.7583238,326949519.35177004,605073518.1648775
0.4,risk_intel,fill_rate,0.008253733531354616,0.005955490303642875,0.010551976759066356
0.4,risk_intel,satisfaction_index,0.004406903032959305,0.003231305190005953,0.005582500875912656
0.4,risk_intel,retail_on_time_rate,0.0009343971376917263,0.00016993570703083825,0.0016988585683526142
0.4,risk_intel,costs_stockout,-159019599.76433334,-203308307.76031488,-114730891.7683518
0.4,risk_intel,costs_tech,7304533.333333333,7112610.460381583,7496456.206285083
0.4,risk_intel,adoptions,10.0,10.0,10.0
0.4,aps,network_profit_with_inventory,333136454.05795467,264856722.38494116,401416185.7309682
0.4,aps,fill_rate,0.005818662474225289,0.00470640910310057,0.006930915845350008
0.4,aps,satisfaction_index,0.002881617803001883,0.0023206453469847236,0.003442590259019042
0.4,aps,retail_on_time_rate,-2.9112244668161313e-05,-0.0002394318065914717,0.0001812073172551491
0.4,aps,costs_stockout,-112102840.09533334,-133533090.18111876,-90672590.00954792
0.4,aps,costs_tech,13145400.0,12890579.643954398,13400220.356045602
0.4,aps,adoptions,6.0,6.0,6.0
0.4,control_tower,network_profit_with_inventory,543688903.5844343,388479592.14039487,698898215.0284736
0.4,control_tower,fill_rate,0.009913779566315768,0.007347354064785278,0.012480205067846258
0.4,control_tower,satisfaction_index,0.004991966273637031,0.0036975349446149173,0.006286397602659145
0.4,control_tower,retail_on_time_rate,8.893481636510862e-06,-0.0002615033447532181,0.0002792903080262398
0.4,control_tower,costs_stockout,-191035904.40866667,-240513534.30843577,-141558274.50889757
0.4,control_tower,costs_tech,31985800.15999999,31636734.57528209,32334865.74471789
0.4,control_tower,adoptions,48.0,48.0,48.0
0.4,follow,network_profit_with_inventory,606522437.4454881,464763975.4903135,748280899.4006627
0.4,follow,fill_rate,0.007435272440958225,0.005266455309157134,0.009604089572759317
0.4,follow,satisfaction_index,0.003795664675595578,0.0027223739439104075,0.0048689554072807485
0.4,follow,retail_on_time_rate,1.145358258788735e-05,-0.0001951210429333479,0.00021802820810912262
0.4,follow,costs_stockout,-143258020.15800002,-185053130.98022935,-101462909.3357707
0.4,follow,costs_tech,69647583.42966665,68671805.29709353,70623361.56223978
0.4,follow,adoptions,149.93333333333334,146.8545972707104,153.01206939595627
0.4,hybrid,network_profit_with_inventory,1201989069.4871647,981290926.6067232,1422687212.3676062
0.4,hybrid,fill_rate,0.01771958477715624,0.014177927473047018,0.02126124208126546
0.4,hybrid,satisfaction_index,0.009318054583948106,0.007571609659039043,0.011064499508857168
0.4,hybrid,retail_on_time_rate,0.0012438417529772336,0.0004995141777523865,0.0019881693282020807
0.4,hybrid,costs_stockout,-341403058.1206666,-409661764.18849987,-273144352.0528334
0.4,hybrid,costs_tech,88870866.73966666,87640230.89485155,90101502.58448176
0.4,hybrid,adoptions,167.0,163.93210826256146,170.06789173743854
0.4,hybrid_robot,network_profit_with_inventory,1263615794.3284037,1044010828.502401,1483220760.1544065
0.4,hybrid_robot,fill_rate,0.018992931454594863,0.015472809171389157,0.02251305373780057
0.4,hybrid_robot,satisfaction_index,0.012090551249333892,0.010320687393404436,0.013860415105263348
0.4,hybrid_robot,retail_on_time_rate,0.008366297960823936,0.007335193995850029,0.009397401925797843
0.4,hybrid_robot,costs_stockout,-365924350.5383333,-433750726.517204,-298097974.5594626
0.4,hybrid_robot,costs_tech,106655716.74800001,105357552.40555328,107953881.09044674
0.4,hybrid_robot,adoptions,171.76666666666668,168.0269998098208,175.50633352351255
