rate,arm,measure,mean,ci_low,ci_high
0.2,none_vs_calm,retail_on_time_rate,-0.009665441208468243,-0.014079642184597226,-0.005251240232339261
0.2,none_vs_calm,costs_stockout,761554782.4186666,509488337.380986,1013621227.4563472
0.2,none_vs_calm,costs_tech,0.0,0.0,0.0
0.2,none_vs_calm,adoptions,0.0,0.0,0.0
0.2,risk_intel,network_profit_with_inventory,259107464.39713275,138471443.5064596,379743485.2878059
0.2,risk_intel,fill_rate,0.004625748332836258,0.002673971517385556,0.006577525148286961
0.2,risk_intel,satisfaction_index,0.002355270671364588,0.001360345086641455,0.003350196256087721
0.2,risk_intel,retail_on_time_rate,0.00017746845227228173,-4.430428690185254e-05,0.000399241191446416
0.2,risk_intel,costs_stockout,-89133857.35066666,-126742946.93169716,-51524767.76963615
0.2,risk_intel,costs_tech,7304533.333333333,7112610.460381583,7496456.206285083
0.2,risk_intel,adoptions,10.0,10.0,10.0
0.2,aps,network_profit_with_inventory,209533118.21500397,146804535.76871696,272261700.66129094
0.2,aps,fill_rate,0.004091168161143732,0.0030868286095251597,0.005095507712762305
0.2,aps,satisfaction_index,0.0020504107676285743,0.001566918581992841,0.0025339029532643075
0.2,aps,retail_on_time_rate,6.009506747628087e-05,-8.324423963288704e-05,0.00020343437458544876
0.2,aps,costs_stockout,-78822866.97333333,-98168437.80720142,-59477296.13946524
0.2,aps,costs_tech,13145400.0,12890579.643954398,13400220.356045602
0.2,aps,adoptions,6.0,6.0,6.0
0.2,control_tower,network_profit_with_inventory,209857370.29373714,102282936.89466184,317431803.69281244
0.2,control_tower,fill_rate,0.004250735950222728,0.002472837850785424,0.006028634049660032
0.2,control_tower,satisfaction_index,0.002154012518208148,0.001244505967722372,0.0030635190686939245
0.2,control_tower,retail_on_time_rate,4.324227469731934e-05,-5.863833788200771e-05,0.00014512288727664639
0.2,control_tower,costs_stockout,-81889726.13533334,-116114771.47471744,-47664680.79594924
0.2,control_tower,costs_tech,31985800.15999999,31636734.57528209,32334865.74471789
0.2,control_tower,adoptions,48.0,48.0,48.0
0.2,follow,network_profit_with_inventory,358407066.67516744,256386001.99446893,460428131.35586596
0.2,follow,fill_rate,0.003185027623367017,0.001578790483908406,0.004791264762825627
0.2,follow,satisfaction_index,0.0016468130323108307,0.0008298397098620235,0.002463786354759638
0.2,follow,retail_on_time_rate,5.2968687885109515e-05,-5.221498942359231e-05,0.00015815236519381133
0.2,follow,costs_stockout,-61356008.94966667,-92275281.07502803,-30436736.82430531
0.2,follow,costs_tech,69990816.76599999,68903808.58718312,71077824.94481686
0.2,follow,adoptions,152.56666666666666,149.0894293096585,156.04390402367483
0.2,hybrid,network_profit_with_inventory,610767160.746468,406007792.944275,815526528.5486609
0.2,hybrid,fill_rate,0.008115464429998265,0.004701809659265638,0.011529119200730893
0.2,hybrid,satisfaction_index,0.004142520238240559,0.0024031465614446873,0.0058818939150364295
0.2,hybrid,retail_on_time_rate,0.00017162717201426222,-0.00011204531371625755,0.00045529965774478197
0.2,hybrid,costs_stockout,-156343588.80333334,-222073090.28426397,-90614087.32240272
0.2,hybrid,costs_tech,90308583.42366667,89382878.05449882,91234288.79283452
0.2,hybrid,adoptions,171.86666666666667,168.3810758368431,175.35225749649024
0.2,hybrid_robot,network_profit_with_inventory,675734153.5061764,468904852.5484263,882563454.4639264
0.2,hybrid_robot,fill_rate,0.00943040877240838,0.005996375545979726,0.012864441998837035
0.2,hybrid_robot,satisfaction_index,0.006921015451993854,0.005110144782313062,0.008731886121674646
0.2,hybrid_robot,retail_on_time_rate,0.007235513457985295,0.006214891688017926,0.008256135227952665
0.2,hybrid_robot,costs_stockout,-181678763.69466665,-247797722.92394948,-115559804.46538384
0.2,hybrid_robot,costs_tech,108824966.76066667,107597777.83256432,110052155.68876901
0.2,hybrid_robot,adoptions,176.93333333333334,173.64034342674324,180.22632323992343
0.4,none_vs_calm,network_profit_with_inventory,-5920990752.540799,-6960294948.810938,-4881686556.27066
0.4,none_vs_calm,fill_rate,-0.09605904970093691,-0.11243752515545223,-0.0796805742464216
0.4,none_vs_calm,satisfaction_index,-0.05966514320765229,-0.06806050498589175,-0.05126978142941283
0.4,none_vs_calm,retail_on_time_rate,-0.03870778271986173,-0.05078396634607735,-0.02663159909364611
0.4,none_vs_calm,costs_stockout,1850592339.3853333,1535240312.6616597,2165944366.109007
0.4,none_vs_calm,costs_tech,0.0,0.0,0.0
0.4,none_vs_calm,adoptions,0.0,0.0,0.0
0.4,risk_intel,network_profit_with_inventory,466011518.7583238,326949519.35177004,605073518.1648775
0.4,risk_intel,fill_rate,0.008253733531354616,0.005955490303642875,0.010551976759066356
0.4,risk_intel,satisfaction_index,0.004406903032959305,0.003231305190005953,0.005582500875912656
0.4,risk_intel,retail_on_time_rate,0.0009343971376917263,0.00016993570703083825,0.0016988585683526142
0.4,risk_intel,costs_stockout,-159019599.76433334,-203308307.76031488,-114730891.7683518
0.4,risk_intel,costs_tech,7304533.333333333,7112610.460381583,7496456.206285083
0.4,risk_intel,adoptions,10.0,10.0,10.0
0.4,aps,network_profit_with_inventory,333136454.05795467,264856722.38494116,401416185.7309682
0.4,aps,fill_rate,0.005818662474225289,0.00470640910310057,0.006930915845350008
0.4,aps,satisfaction_index,0.002881617803001883,0.0023206453469847236,0.003442590259019042
0.4,aps,retail_on_time_rate,-2.9112244668161313e-05,-0.0002394318065914717,0.0001812073172551491
0.4,aps,costs_stockout,-112102840.09533334,-133533090.18111876,-90672590.00954792
0.4,aps,costs_tech,13145400.0,12890579.643954398,13400220.356045602
0.4,aps,adoptions,6.0,6.0,6.0
0.4,control_tower,network_profit_with_inventory,543688903.5844343,388479592.14039487,698898215.0284736
0.4,control_tower,fill_rate,0.009913779566315768,0.007347354064785278,0.012480205067846258
0.4,control_tower,satisfaction_index,0.004991966273637031,0.0036975349446149173,0.006286397602659145
0.4,control_tower,retail_on_time_rate,8.893481636510862e-06,-0.0002615033447532181,0.0002792903080262398
0.4,control_tower,costs_stockout,-191035904.40866667,-240513534.30843577,-141558274.50889757
0.4,control_tower,costs_tech,31985800.15999999,31636734.57528209,32334865.74471789
0.4,control_tower,adoptions,48.0,48.0,48.0
0.4,follow,network_profit_with_inventory,490360017.81308377,346155001.6733712,634565033.9527963
0.4,follow,fill_rate,0.005688575633673561,0.0034440863897431387,0.007933064877603983
0.4,follow,satisfaction_index,0.002897377958419308,0.0017938792359338495,0.004000876680904766
0.4,follow,retail_on_time_rate,1.7358399231411543e-05,-0.00022523117622227684,0.00025994797468509995
0.4,follow,costs_stockout,-109628298.35066667,-152885858.42019457,-66370738.28113878
0.4,follow,costs_tech,69452383.43,68219998.30167678,70684768.55832323
0.4,follow,adoptions,152.5,149.35512340802765,155.64487659197235
0.4,hybrid,network_profit_with_inventory,1110601358.6518717,927489778.5157816,1293712938.7879617
0.4,hybrid,fill_rate,0.01643784411067166,0.013483814480123334,0.019391873741219985
0.4,hybrid,satisfaction_index,0.0086294198086122,0.007197266977398214,0.010061572639826188
0.4,hybrid,retail_on_time_rate,0.0012003105610616312,0.00038295297017313637,0.002017668151950126
0.4,hybrid,costs_stockout,-316704594.25166667,-373630662.47545266,-259778526.0278807
0.4,hybrid,costs_tech,88890133.39466666,87479532.81125344,90300733.97807987
0.4,hybrid,adoptions,170.8,167.09167802610548,174.50832197389454
0.4,hybrid_robot,network_profit_with_inventory,1143821166.712131,953155423.1070505,1334486910.3172116
0.4,hybrid_robot,fill_rate,0.01726380642856087,0.014267643478872225,0.020259969378249514
0.4,hybrid_robot,satisfaction_index,0.01120511847577899,0.009642918975247165,0.012767317976310814
0.4,hybrid_robot,retail_on_time_rate,0.008399270121691853,0.00719674300240818,0.009601797240975526
0.4,hybrid_robot,costs_stockout,-332618227.09400004,-390365712.3864723,-274870741.8015278
0.4,hybrid_robot,costs_tech,107093916.737,105840897.6959865,108346935.77801351
0.4,hybrid_robot,adoptions,175.16666666666666,171.5109788445099,178.8223544888234
